name,images,Roll_num,Reg_num,ex_atn,DAA,SEPM,DL,NLP,CN,APT,EEIM,MP,DAA_PR,DL_PR,NLP_PR
Gerard_Kleisterlee,1.0,M4747,22ACSE8422442,0,0,0,0,0,0,0,0,0,0,0,0
Gianni_Agnelli,1.0,M4748,22ACSE2161271,0,0,0,0,0,0,0,0,0,0,0,0
Gilberto_Simoni,1.0,M4749,22ACSE7045648,0,0,0,0,0,0,0,0,0,0,0,0
Gina_Centrello,1.0,M4750,22ACSE8267071,0,0,0,0,0,0,0,0,0,0,0,0
Glen_Clark,1.0,M4751,22ACSE8205735,0,0,0,0,0,0,0,0,0,0,0,0
Goldie_Hawn,7.0,M4752,22ACSE3704028,0,0,0,0,0,0,0,0,0,0,0,0
Gong_Ruina,1.0,M4753,22ACSE5465422,0,0,0,0,0,0,0,0,0,0,0,0
Goran_Persson,2.0,M4754,22ACSE1097225,0,0,0,0,0,0,0,0,0,0,0,0
Greg_Hennigar,1.0,M4755,22ACSE5373592,0,0,0,0,0,0,0,0,0,0,0,0
Gro_Harlem_Brundtland,2.0,M4756,22ACSE4364812,0,0,0,0,0,0,0,0,0,0,0,0
Guillaume_Soro,2.0,M4757,22ACSE2050246,0,0,0,0,0,0,0,0,0,0,0,0
Gwyneth_Paltrow,6.0,M4758,22ACSE7879565,0,0,0,0,0,0,0,0,0,0,0,0
Hana_Sadiq,1.0,M4759,22ACSE2821356,0,0,0,0,0,0,0,0,0,0,0,0
Harold_Scott,1.0,M4760,22ACSE8520481,0,0,0,0,0,0,0,0,0,0,0,0
Harvey_Fierstein,1.0,M4761,22ACSE4533331,0,0,0,0,0,0,0,0,0,0,0,0
Hector_Grullon,1.0,M4762,22ACSE4818561,0,0,0,0,0,0,0,0,0,0,0,0
Hee-Won_Han,3.0,M4763,22ACSE9438678,0,0,0,0,0,0,0,0,0,0,0,0
Henk_Bekedam,1.0,M4764,22ACSE6744964,0,0,0,0,0,0,0,0,0,0,0,0
Herb_Sendek,4.0,M4765,22ACSE7261825,0,0,0,0,0,0,0,0,0,0,0,0
Herbert_Haupt,1.0,M4766,22ACSE5737598,0,0,0,0,0,0,0,0,0,0,0,0
Herman_Moore,1.0,M4767,22ACSE1846235,0,0,0,0,0,0,0,0,0,0,0,0
Hiroki_Gomi,1.0,M4768,22ACSE1580112,0,0,0,0,0,0,0,0,0,0,0,0
Hitoshi_Oshitani,1.0,M4769,22ACSE9235962,0,0,0,0,0,0,0,0,0,0,0,0
Hong_Myung,1.0,M4770,22ACSE8936593,0,0,0,0,0,0,0,0,0,0,0,0
Howard_Smith,2.0,M4771,22ACSE8186892,0,0,0,0,0,0,0,0,0,0,0,0
Hugh_Grant,9.0,M4772,22ACSE7419829,0,0,0,0,0,0,0,0,0,0,0,0
Hussein_Malik,1.0,M4773,22ACSE8023589,0,0,0,0,0,0,0,0,0,0,0,0
Ian_Wilmut,1.0,M4774,22ACSE3047031,0,0,0,0,0,0,0,0,0,0,0,0
Infanta_Cristina,1.0,M4775,22ACSE6097096,0,0,0,0,0,0,0,0,0,0,0,0
Irfan_Ahmed,1.0,M4776,22ACSE6744917,0,0,0,0,0,0,0,0,0,0,0,0
Irina_Lobacheva,1.0,M4777,22ACSE1315059,0,0,0,0,0,0,0,0,0,0,0,0
Islam_Karimov,1.0,M4778,22ACSE6684368,0,0,0,0,0,0,0,0,0,0,0,0
Ismail_Cem,1.0,M4779,22ACSE4208295,0,0,0,0,0,0,0,0,0,0,0,0
Jack_Osbourne,1.0,M4780,22ACSE4703621,0,0,0,0,0,0,0,0,0,0,0,0
Jack_Straw,28.0,M4781,22ACSE4206980,0,0,0,0,0,0,0,0,0,0,0,0
James_Ballenger,1.0,M4782,22ACSE3593726,0,0,0,0,0,0,0,0,0,0,0,0
James_Becker,1.0,M4783,22ACSE3307382,0,0,0,0,0,0,0,0,0,0,0,0
James_Brazelton,1.0,M4784,22ACSE7332725,0,0,0,0,0,0,0,0,0,0,0,0
James_Collinson,1.0,M4785,22ACSE2764669,0,0,0,0,0,0,0,0,0,0,0,0
James_Coviello,1.0,M4786,22ACSE5823728,0,0,0,0,0,0,0,0,0,0,0,0
James_Franco,2.0,M4787,22ACSE8357391,0,0,0,0,0,0,0,0,0,0,0,0
James_Ivory,2.0,M4788,22ACSE3957599,0,0,0,0,0,0,0,0,0,0,0,0
James_Morris,2.0,M4789,22ACSE3638740,0,0,0,0,0,0,0,0,0,0,0,0
James_Schultz,2.0,M4790,22ACSE8197172,0,0,0,0,0,0,0,0,0,0,0,0
James_Traficant,3.0,M4791,22ACSE5988518,0,0,0,0,0,0,0,0,0,0,0,0
James_W_Kennedy,1.0,M4792,22ACSE4976084,0,0,0,0,0,0,0,0,0,0,0,0
James_Williams,1.0,M4793,22ACSE9666025,0,0,0,0,0,0,0,0,0,0,0,0
Jan_De_Bont,1.0,M4794,22ACSE3273126,0,0,0,0,0,0,0,0,0,0,0,0
Jan_Petersen,1.0,M4795,22ACSE2474549,0,0,0,0,0,0,0,0,0,0,0,0
Jan_Ullrich,6.0,M4796,22ACSE2857033,0,0,0,0,0,0,0,0,0,0,0,0
Jane_Menelaus,1.0,M4797,22ACSE5442569,0,0,0,0,0,0,0,0,0,0,0,0
Jane_Pauley,2.0,M4798,22ACSE3254475,0,0,0,0,0,0,0,0,0,0,0,0
Janine_Pietsch,1.0,M4799,22ACSE8882832,0,0,0,0,0,0,0,0,0,0,0,0
Jason_Campbell,1.0,M4800,22ACSE3314315,0,0,0,0,0,0,0,0,0,0,0,0
Jason_Jennings,2.0,M4801,22ACSE4660659,0,0,0,0,0,0,0,0,0,0,0,0
Jason_Petty,1.0,M4802,22ACSE9092785,0,0,0,0,0,0,0,0,0,0,0,0
Jason_White,1.0,M4803,22ACSE8433737,0,0,0,0,0,0,0,0,0,0,0,0
Javier_Weber,3.0,M4804,22ACSE6529522,0,0,0,0,0,0,0,0,0,0,0,0
Jean_Todt,1.0,M4805,22ACSE3518604,0,0,0,0,0,0,0,0,0,0,0,0
Jeff_George,1.0,M4806,22ACSE6523582,0,0,0,0,0,0,0,0,0,0,0,0
Jeffery_Strelzin,1.0,M4807,22ACSE4883865,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey_Pfeffer,1.0,M4808,22ACSE5181059,0,0,0,0,0,0,0,0,0,0,0,0
Jennifer_Pena,1.0,M4809,22ACSE3102271,0,0,0,0,0,0,0,0,0,0,0,0
Jennifer_Rodriguez,2.0,M4810,22ACSE7593347,0,0,0,0,0,0,0,0,0,0,0,0
Jens_Lehmann,1.0,M4811,22ACSE2613895,0,0,0,0,0,0,0,0,0,0,0,0
Jeong_Se-hyun,9.0,M4812,22ACSE3810784,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy_Fogel,1.0,M4813,22ACSE7728554,0,0,0,0,0,0,0,0,0,0,0,0
Jerome_Golmard,1.0,M4814,22ACSE3484140,0,0,0,0,0,0,0,0,0,0,0,0
Jerry_Hall,1.0,M4815,22ACSE8986868,0,0,0,0,0,0,0,0,0,0,0,0
Jewel_Howard-Taylor,1.0,M4816,22ACSE1584147,0,0,0,0,0,0,0,0,0,0,0,0
Jim_Abbott,1.0,M4817,22ACSE9364877,0,0,0,0,0,0,0,0,0,0,0,0
Jim_Nochols,1.0,M4818,22ACSE6884901,0,0,0,0,0,0,0,0,0,0,0,0
Jim_Parque,1.0,M4819,22ACSE2035876,0,0,0,0,0,0,0,0,0,0,0,0
Jim_Ryan,1.0,M4820,22ACSE8234542,0,0,0,0,0,0,0,0,0,0,0,0
Jim_Wong,1.0,M4821,22ACSE1061211,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy_Gobble,1.0,M4822,22ACSE2555316,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy_Szymanski,1.0,M4823,22ACSE5771099,0,0,0,0,0,0,0,0,0,0,0,0
Jo_Dee_Messina,2.0,M4824,22ACSE7698412,0,0,0,0,0,0,0,0,0,0,0,0
Joan_Collins,1.0,M4825,22ACSE1018711,0,0,0,0,0,0,0,0,0,0,0,0
Joan_Jett,1.0,M4826,22ACSE4439547,0,0,0,0,0,0,0,0,0,0,0,0
Joanna_Poitier,1.0,M4827,22ACSE8569316,0,0,0,0,0,0,0,0,0,0,0,0
Jody_Richards,1.0,M4828,22ACSE5259944,0,0,0,0,0,0,0,0,0,0,0,0
Joe_DeLamielleure,1.0,M4829,22ACSE4872055,0,0,0,0,0,0,0,0,0,0,0,0
Joe_Lieberman,13.0,M4830,22ACSE1814311,0,0,0,0,0,0,0,0,0,0,0,0
Joe_Mantello,2.0,M4831,22ACSE5178679,0,0,0,0,0,0,0,0,0,0,0,0
Joe_Mendes,1.0,M4832,22ACSE5754473,0,0,0,0,0,0,0,0,0,0,0,0
Johannes_Rau,1.0,M4833,22ACSE7685461,0,0,0,0,0,0,0,0,0,0,0,0
John_Allen_Muhammad,11.0,M4834,22ACSE5430536,0,0,0,0,0,0,0,0,0,0,0,0
John_Belushi,1.0,M4835,22ACSE7235302,0,0,0,0,0,0,0,0,0,0,0,0
John_Blaney,2.0,M4836,22ACSE8899548,0,0,0,0,0,0,0,0,0,0,0,0
John_Bond,1.0,M4837,22ACSE5273364,0,0,0,0,0,0,0,0,0,0,0,0
John_Brady,2.0,M4838,22ACSE3928702,0,0,0,0,0,0,0,0,0,0,0,0
John_Connolly,1.0,M4839,22ACSE1604248,0,0,0,0,0,0,0,0,0,0,0,0
John_Cruz,1.0,M4840,22ACSE7278654,0,0,0,0,0,0,0,0,0,0,0,0
John_Hartson,1.0,M4841,22ACSE3312459,0,0,0,0,0,0,0,0,0,0,0,0
John_Howard,19.0,M4842,22ACSE3549421,0,0,0,0,0,0,0,0,0,0,0,0
John_Moe,1.0,M4843,22ACSE5452316,0,0,0,0,0,0,0,0,0,0,0,0
John_Nimmo,1.0,M4844,22ACSE9796005,0,0,0,0,0,0,0,0,0,0,0,0
John_Tyson,1.0,M4845,22ACSE2246783,0,0,0,0,0,0,0,0,0,0,0,0
Johnny_Tapia,3.0,M4846,22ACSE2508163,0,0,0,0,0,0,0,0,0,0,0,0
Jorge_Moreno,1.0,M4847,22ACSE4067779,0,0,0,0,0,0,0,0,0,0,0,0
Jorge_Valdano,2.0,M4848,22ACSE9676903,0,0,0,0,0,0,0,0,0,0,0,0
Jose_Lina,1.0,M4849,22ACSE9987082,0,0,0,0,0,0,0,0,0,0,0,0
Joseph_Deiss,3.0,M4850,22ACSE9381678,0,0,0,0,0,0,0,0,0,0,0,0
Joseph_Lopez,1.0,M4851,22ACSE5737806,0,0,0,0,0,0,0,0,0,0,0,0
Juan_Roman_Carrasco,1.0,M4852,22ACSE4837458,0,0,0,0,0,0,0,0,0,0,0,0
Judith_Nathan,1.0,M4853,22ACSE8930520,0,0,0,0,0,0,0,0,0,0,0,0
Julian_Fantino,1.0,M4854,22ACSE6064516,0,0,0,0,0,0,0,0,0,0,0,0
Julio_Cesar_Chavez,1.0,M4855,22ACSE2159351,0,0,0,0,0,0,0,0,0,0,0,0
Junichi_Inamoto,1.0,M4856,22ACSE1217958,0,0,0,0,0,0,0,0,0,0,0,0
Junichiro_Koizumi,60.0,M4857,22ACSE5024872,0,0,0,0,0,0,0,0,0,0,0,0
Kamel_Morjane,1.0,M4858,22ACSE5726803,0,0,0,0,0,0,0,0,0,0,0,0
Karen_Clarkson,1.0,M4859,22ACSE1482566,0,0,0,0,0,0,0,0,0,0,0,0
Karol_Kucera,1.0,M4860,22ACSE7667154,0,0,0,0,0,0,0,0,0,0,0,0
Kate_Capshaw,2.0,M4861,22ACSE6401969,0,0,0,0,0,0,0,0,0,0,0,0
Kate_Moss,1.0,M4862,22ACSE9311774,0,0,0,0,0,0,0,0,0,0,0,0
Kathleen_Kennedy_Townsend,4.0,M4863,22ACSE3292816,0,0,0,0,0,0,0,0,0,0,0,0
Kathryn_Bigelow,2.0,M4864,22ACSE4362966,0,0,0,0,0,0,0,0,0,0,0,0
Katrin_Cartlidge,1.0,M4865,22ACSE6849114,0,0,0,0,0,0,0,0,0,0,0,0
Keith_Lockhart,1.0,M4866,22ACSE4470350,0,0,0,0,0,0,0,0,0,0,0,0
Keith_Osik,1.0,M4867,22ACSE2956793,0,0,0,0,0,0,0,0,0,0,0,0
Keith_Rodriguez,1.0,M4868,22ACSE8593698,0,0,0,0,0,0,0,0,0,0,0,0
Ken_Kutaragi,1.0,M4869,22ACSE3512704,0,0,0,0,0,0,0,0,0,0,0,0
Kenneth_Cooper,1.0,M4870,22ACSE9029949,0,0,0,0,0,0,0,0,0,0,0,0
Kent_McCord,1.0,M4871,22ACSE3764239,0,0,0,0,0,0,0,0,0,0,0,0
Kevin_Harvick,1.0,M4872,22ACSE4464073,0,0,0,0,0,0,0,0,0,0,0,0
Kevin_James,1.0,M4873,22ACSE7888228,0,0,0,0,0,0,0,0,0,0,0,0
Kevin_Keegan,1.0,M4874,22ACSE1519234,0,0,0,0,0,0,0,0,0,0,0,0
Kevin_Spacey,5.0,M4875,22ACSE2573419,0,0,0,0,0,0,0,0,0,0,0,0
Kieran_Culkin,1.0,M4876,22ACSE4025466,0,0,0,0,0,0,0,0,0,0,0,0
Kim_Ryong-sung,11.0,M4877,22ACSE3405265,0,0,0,0,0,0,0,0,0,0,0,0
Kirk_Franklin,1.0,M4878,22ACSE5383410,0,0,0,0,0,0,0,0,0,0,0,0
Klaus_Zwickel,2.0,M4879,22ACSE9564680,0,0,0,0,0,0,0,0,0,0,0,0
Koichi_Haraguchi,1.0,M4880,22ACSE8246688,0,0,0,0,0,0,0,0,0,0,0,0
Koji_Uehara,1.0,M4881,22ACSE9668183,0,0,0,0,0,0,0,0,0,0,0,0
Krishna_Bhadur_Mahara,1.0,M4882,22ACSE9673029,0,0,0,0,0,0,0,0,0,0,0,0
Kristen_Breitweiser,3.0,M4883,22ACSE2479469,0,0,0,0,0,0,0,0,0,0,0,0
Kristin_Chenoweth,1.0,M4884,22ACSE1677066,0,0,0,0,0,0,0,0,0,0,0,0
Kristy_Curry,1.0,M4885,22ACSE2259226,0,0,0,0,0,0,0,0,0,0,0,0
Kwon_Young-gil,1.0,M4886,22ACSE6528976,0,0,0,0,0,0,0,0,0,0,0,0
Laila_Ali,3.0,M4887,22ACSE1177395,0,0,0,0,0,0,0,0,0,0,0,0
Larry_Brown,7.0,M4888,22ACSE8991560,0,0,0,0,0,0,0,0,0,0,0,0
Larry_Campbell,1.0,M4889,22ACSE9182706,0,0,0,0,0,0,0,0,0,0,0,0
Larry_Johnson,2.0,M4890,22ACSE3349958,0,0,0,0,0,0,0,0,0,0,0,0
Lars_Von_Trier,3.0,M4891,22ACSE2508316,0,0,0,0,0,0,0,0,0,0,0,0
Leander_Paes,2.0,M4892,22ACSE6204674,0,0,0,0,0,0,0,0,0,0,0,0
Leandro_Andrade,1.0,M4893,22ACSE7739690,0,0,0,0,0,0,0,0,0,0,0,0
Lee_Yeo-jin,1.0,M4894,22ACSE1120854,0,0,0,0,0,0,0,0,0,0,0,0
Leigh_Winchell,1.0,M4895,22ACSE2428417,0,0,0,0,0,0,0,0,0,0,0,0
Leo_Ramirez,1.0,M4896,22ACSE4749875,0,0,0,0,0,0,0,0,0,0,0,0
Leonard_Glick,1.0,M4897,22ACSE5244861,0,0,0,0,0,0,0,0,0,0,0,0
Leonardo_Del_Vecchio,1.0,M4898,22ACSE4419174,0,0,0,0,0,0,0,0,0,0,0,0
Li_Ka-shing,1.0,M4899,22ACSE8633802,0,0,0,0,0,0,0,0,0,0,0,0
Liam_Neeson,3.0,M4900,22ACSE6633915,0,0,0,0,0,0,0,0,0,0,0,0
Linda_Amicangioli,1.0,M4901,22ACSE7457815,0,0,0,0,0,0,0,0,0,0,0,0
Lino_Oviedo,3.0,M4902,22ACSE3219780,0,0,0,0,0,0,0,0,0,0,0,0
Lokendra_Bahadur_Chand,1.0,M4903,22ACSE2388652,0,0,0,0,0,0,0,0,0,0,0,0
Louis_Van_Gaal,1.0,M4904,22ACSE6811210,0,0,0,0,0,0,0,0,0,0,0,0
Lubomir_Zaoralek,1.0,M4905,22ACSE1190767,0,0,0,0,0,0,0,0,0,0,0,0
Ludivine_Sagnier,5.0,M4906,22ACSE1737698,0,0,0,0,0,0,0,0,0,0,0,0
Luis_Berrondo,1.0,M4907,22ACSE8346751,0,0,0,0,0,0,0,0,0,0,0,0
Luis_Fonsi,1.0,M4908,22ACSE9153663,0,0,0,0,0,0,0,0,0,0,0,0
Luis_Rosario_Huertas,1.0,M4909,22ACSE3039886,0,0,0,0,0,0,0,0,0,0,0,0
Lynne_Cheney,3.0,M4910,22ACSE1675668,0,0,0,0,0,0,0,0,0,0,0,0
Lyudmila_Putin,1.0,M4911,22ACSE5059877,0,0,0,0,0,0,0,0,0,0,0,0
Maggie_Smith,2.0,M4912,22ACSE1946182,0,0,0,0,0,0,0,0,0,0,0,0
Makiko_Tanaka,1.0,M4913,22ACSE3452589,0,0,0,0,0,0,0,0,0,0,0,0
Manijeh_Hekmat,1.0,M4914,22ACSE2030381,0,0,0,0,0,0,0,0,0,0,0,0
Manuel_Gehring,1.0,M4915,22ACSE8859923,0,0,0,0,0,0,0,0,0,0,0,0
Marc_Leger,1.0,M4916,22ACSE2593466,0,0,0,0,0,0,0,0,0,0,0,0
Marc_Racicot,1.0,M4917,22ACSE8131674,0,0,0,0,0,0,0,0,0,0,0,0
Marcelo_Bielsa,1.0,M4918,22ACSE1723079,0,0,0,0,0,0,0,0,0,0,0,0
Marcelo_Salas,3.0,M4919,22ACSE7449228,0,0,0,0,0,0,0,0,0,0,0,0
Marco_Irizarry,1.0,M4920,22ACSE9564054,0,0,0,0,0,0,0,0,0,0,0,0
Marcos_Cafu,1.0,M4921,22ACSE4909642,0,0,0,0,0,0,0,0,0,0,0,0
Marcus_Allen,1.0,M4922,22ACSE4254949,0,0,0,0,0,0,0,0,0,0,0,0
Maria_Guida,1.0,M4923,22ACSE8919649,0,0,0,0,0,0,0,0,0,0,0,0
Mariangel_Ruiz_Torrealba,3.0,M4924,22ACSE4819531,0,0,0,0,0,0,0,0,0,0,0,0
Marisa_Tomei,2.0,M4925,22ACSE3203442,0,0,0,0,0,0,0,0,0,0,0,0
Mark_Polansky,1.0,M4926,22ACSE1010680,0,0,0,0,0,0,0,0,0,0,0,0
Mark_Swartz,1.0,M4927,22ACSE7215286,0,0,0,0,0,0,0,0,0,0,0,0
Marricia_Tate,1.0,M4928,22ACSE2602744,0,0,0,0,0,0,0,0,0,0,0,0
Mary_Frances_Seiter,1.0,M4929,22ACSE9922275,0,0,0,0,0,0,0,0,0,0,0,0
Mary_Landrieu,3.0,M4930,22ACSE6863937,0,0,0,0,0,0,0,0,0,0,0,0
Mary_Steenburgen,3.0,M4931,22ACSE6751964,0,0,0,0,0,0,0,0,0,0,0,0
Mathilda_Karel_Spak,1.0,M4932,22ACSE1248373,0,0,0,0,0,0,0,0,0,0,0,0
Matt_Welsh,1.0,M4933,22ACSE5671403,0,0,0,0,0,0,0,0,0,0,0,0
Matthias_Sammer,1.0,M4934,22ACSE5343333,0,0,0,0,0,0,0,0,0,0,0,0
Maureen_Kanka,1.0,M4935,22ACSE3787100,0,0,0,0,0,0,0,0,0,0,0,0
Mauricio_Macri,1.0,M4936,22ACSE9326486,0,0,0,0,0,0,0,0,0,0,0,0
Mauricio_Pochetino,1.0,M4937,22ACSE8765649,0,0,0,0,0,0,0,0,0,0,0,0
Mayumi_Moriyama,1.0,M4938,22ACSE5181215,0,0,0,0,0,0,0,0,0,0,0,0
Mel_Brooks,2.0,M4939,22ACSE1642015,0,0,0,0,0,0,0,0,0,0,0,0
Mel_Gibson,2.0,M4940,22ACSE7229021,0,0,0,0,0,0,0,0,0,0,0,0
Melissa_Manchester,1.0,M4941,22ACSE6756542,0,0,0,0,0,0,0,0,0,0,0,0
Mian_Khursheed_Mehmood_Kasuri,4.0,M4942,22ACSE4532664,0,0,0,0,0,0,0,0,0,0,0,0
Michael_Adams,1.0,M4943,22ACSE2756601,0,0,0,0,0,0,0,0,0,0,0,0
Michael_Bouchard,1.0,M4944,22ACSE1541193,0,0,0,0,0,0,0,0,0,0,0,0
Michael_Broad,1.0,M4945,22ACSE2078835,0,0,0,0,0,0,0,0,0,0,0,0
Michael_Jasny,1.0,M4946,22ACSE8215748,0,0,0,0,0,0,0,0,0,0,0,0
Michael_Kirby,1.0,M4947,22ACSE5754945,0,0,0,0,0,0,0,0,0,0,0,0
Michael_Moore,3.0,M4948,22ACSE9481227,0,0,0,0,0,0,0,0,0,0,0,0
Michael_Sheehan,1.0,M4949,22ACSE8901897,0,0,0,0,0,0,0,0,0,0,0,0
Michael_Stark,1.0,M4950,22ACSE9928572,0,0,0,0,0,0,0,0,0,0,0,0
Michel_Duclos,2.0,M4951,22ACSE9302158,0,0,0,0,0,0,0,0,0,0,0,0
Michel_Therrien,2.0,M4952,22ACSE8790125,0,0,0,0,0,0,0,0,0,0,0,0
Michelle_Pfeiffer,3.0,M4953,22ACSE7029241,0,0,0,0,0,0,0,0,0,0,0,0
Mike_Gable,1.0,M4954,22ACSE8451880,0,0,0,0,0,0,0,0,0,0,0,0
Mikhail_Khodorkovsky,1.0,M4955,22ACSE1250295,0,0,0,0,0,0,0,0,0,0,0,0
Millicent_Martin,1.0,M4956,22ACSE6749610,0,0,0,0,0,0,0,0,0,0,0,0
Miranda_Gaddis,1.0,M4957,22ACSE2178547,0,0,0,0,0,0,0,0,0,0,0,0
Mireya_Moscoso,5.0,M4958,22ACSE1423170,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed_Hammam,1.0,M4959,22ACSE3025319,0,0,0,0,0,0,0,0,0,0,0,0
Muhammad_Ibrahim_Bilal,1.0,M4960,22ACSE1236282,0,0,0,0,0,0,0,0,0,0,0,0
Nabil_Shaath,3.0,M4961,22ACSE5310197,0,0,0,0,0,0,0,0,0,0,0,0
Namuddu_Florence,1.0,M4962,22ACSE8653873,0,0,0,0,0,0,0,0,0,0,0,0
Naomi_Hayashi,1.0,M4963,22ACSE8075259,0,0,0,0,0,0,0,0,0,0,0,0
Naomi_Watts,22.0,M4964,22ACSE5862226,0,0,0,0,0,0,0,0,0,0,0,0
Natalie_Cole,3.0,M4965,22ACSE2083683,0,0,0,0,0,0,0,0,0,0,0,0
Natalya_Sazanovich,1.0,M4966,22ACSE6193047,0,0,0,0,0,0,0,0,0,0,0,0
Natasha_Henstridge,1.0,M4967,22ACSE7430217,0,0,0,0,0,0,0,0,0,0,0,0
Natasha_Lyonne,1.0,M4968,22ACSE3404598,0,0,0,0,0,0,0,0,0,0,0,0
Nate_Hybl,1.0,M4969,22ACSE3861723,0,0,0,0,0,0,0,0,0,0,0,0
Nathalie_Baye,4.0,M4970,22ACSE7639674,0,0,0,0,0,0,0,0,0,0,0,0
Nick_Turner,1.0,M4971,22ACSE2311169,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas_Sarkozy,1.0,M4972,22ACSE4950794,0,0,0,0,0,0,0,0,0,0,0,0
Nikki_Teasley,1.0,M4973,22ACSE8368386,0,0,0,0,0,0,0,0,0,0,0,0
Nina_Pecari,1.0,M4974,22ACSE5796430,0,0,0,0,0,0,0,0,0,0,0,0
Norbert_van_Heyst,1.0,M4975,22ACSE4893245,0,0,0,0,0,0,0,0,0,0,0,0
Norman_Mineta,1.0,M4976,22ACSE2045396,0,0,0,0,0,0,0,0,0,0,0,0
Oleg_Romantsev,1.0,M4977,22ACSE9045709,0,0,0,0,0,0,0,0,0,0,0,0
Oleksandr_Moroz,2.0,M4978,22ACSE5195910,0,0,0,0,0,0,0,0,0,0,0,0
Oscar_DLeon,1.0,M4979,22ACSE2032450,0,0,0,0,0,0,0,0,0,0,0,0
Oscar_Elias_Biscet,2.0,M4980,22ACSE1257199,0,0,0,0,0,0,0,0,0,0,0,0
Osmond_Smith,1.0,M4981,22ACSE9341208,0,0,0,0,0,0,0,0,0,0,0,0
Oswaldo_Paya,5.0,M4982,22ACSE7090682,0,0,0,0,0,0,0,0,0,0,0,0
Patricia_Clarkson,4.0,M4983,22ACSE6840331,0,0,0,0,0,0,0,0,0,0,0,0
Patricia_Russo,1.0,M4984,22ACSE4601102,0,0,0,0,0,0,0,0,0,0,0,0
Patrick_Roy,2.0,M4985,22ACSE2021304,0,0,0,0,0,0,0,0,0,0,0,0
Patsy_Mink,1.0,M4986,22ACSE6266934,0,0,0,0,0,0,0,0,0,0,0,0
Paul-Henri_Mathieu,3.0,M4987,22ACSE1688087,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Byrd,2.0,M4988,22ACSE4807793,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Crake,1.0,M4989,22ACSE6477097,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Ebert,1.0,M4990,22ACSE3124994,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Johnson,1.0,M4991,22ACSE1098247,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Kagame,2.0,M4992,22ACSE8039767,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Kariya,1.0,M4993,22ACSE2007895,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Lockhart,1.0,M4994,22ACSE7000104,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Tagliabue,4.0,M4995,22ACSE1851906,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Wollnough,1.0,M4996,22ACSE3978623,0,0,0,0,0,0,0,0,0,0,0,0
Pauline_Phillips,1.0,M4997,22ACSE1937000,0,0,0,0,0,0,0,0,0,0,0,0
Penelope_Taylor,1.0,M4998,22ACSE1389679,0,0,0,0,0,0,0,0,0,0,0,0
Percy_Gibson,1.0,M4999,22ACSE9106217,0,0,0,0,0,0,0,0,0,0,0,0
Peter_Caruana,1.0,M5000,22ACSE4663681,0,0,0,0,0,0,0,0,0,0,0,0
Peter_Costello,2.0,M5001,22ACSE3441484,0,0,0,0,0,0,0,0,0,0,0,0
Peter_Greenaway,2.0,M5002,22ACSE6886540,0,0,0,0,0,0,0,0,0,0,0,0
Peter_Holmberg,1.0,M5003,22ACSE2979988,0,0,0,0,0,0,0,0,0,0,0,0
Peter_Mullan,1.0,M5004,22ACSE2956096,0,0,0,0,0,0,0,0,0,0,0,0
Philip_Cummings,1.0,M5005,22ACSE9078812,0,0,0,0,0,0,0,0,0,0,0,0
Phillip_Seymor_Hoffmann,1.0,M5006,22ACSE2031057,0,0,0,0,0,0,0,0,0,0,0,0
Phillips_Idowu,1.0,M5007,22ACSE4590774,0,0,0,0,0,0,0,0,0,0,0,0
Pierre_Gagnon,1.0,M5008,22ACSE9594164,0,0,0,0,0,0,0,0,0,0,0,0
Pio_Laghi,1.0,M5009,22ACSE4024766,0,0,0,0,0,0,0,0,0,0,0,0
Prakash_Hinduja,1.0,M5010,22ACSE8362124,0,0,0,0,0,0,0,0,0,0,0,0
Prince_Naruhito,3.0,M5011,22ACSE7155204,0,0,0,0,0,0,0,0,0,0,0,0
Princess_Masako,2.0,M5012,22ACSE9984270,0,0,0,0,0,0,0,0,0,0,0,0
Pupi_Avati,4.0,M5013,22ACSE8147043,0,0,0,0,0,0,0,0,0,0,0,0
Qian_Qichen,1.0,M5014,22ACSE4277524,0,0,0,0,0,0,0,0,0,0,0,0
Queen_Latifah,4.0,M5015,22ACSE1362536,0,0,0,0,0,0,0,0,0,0,0,0
Queen_Noor,1.0,M5016,22ACSE9997054,0,0,0,0,0,0,0,0,0,0,0,0
Queen_Sofia,1.0,M5017,22ACSE9429265,0,0,0,0,0,0,0,0,0,0,0,0
Quin_Snyder,1.0,M5018,22ACSE7059267,0,0,0,0,0,0,0,0,0,0,0,0
Raag_Singhal,1.0,M5019,22ACSE2903036,0,0,0,0,0,0,0,0,0,0,0,0
